Date,ETF,Selected,Weight,Momentum,AdjMomentum
2024-11-27,半导体ETF,False,0.0,0.0017214776140509925,0.05639886438607489
2024-11-27,恒生科技ETF,False,0.0,,
2024-11-27,房地产ETF,False,0.0,0.0007629825849539251,0.03313384688305907
2024-11-27,旅游ETF,True,0.21271160606682216,0.0017525908466362928,0.11101612372273824
2024-11-27,机器人ETF嘉实,True,0.18291771933689369,0.002914657123454817,0.09546642299624415
2024-11-27,消费50ETF,False,0.0,,
2024-11-27,游戏ETF,True,0.2593599937518422,0.004115758184962859,0.1353623419402791
2024-11-27,电池ETF,True,0.21775750549435527,0.0029089637879826102,0.11364962457159898
2024-11-27,科创50ETF,False,0.0,,
2024-11-27,银行ETF易方达,False,0.0,0.0006639777510519141,0.06232177130557663
2024-12-04,人工智能ETF,True,0.003972675784268293,1.5102528910104774e-05,0.0005716081563325137
2024-12-04,军工ETF,False,0.0,,
2024-12-04,创新药ETF,False,0.0,,
2024-12-04,半导体ETF,False,0.0,,
2024-12-04,恒生科技ETF,False,0.0,,
2024-12-04,房地产ETF,False,0.0,,
2024-12-04,旅游ETF,False,0.0,,
2024-12-04,机器人ETF嘉实,True,0.6946738508939524,0.0029470564306831428,0.09995309477162283
2024-12-04,消费50ETF,False,0.0,,
2024-12-04,游戏ETF,False,0.0,,
2024-12-04,电池ETF,False,0.0,,
2024-12-04,科创50ETF,False,0.0,,
2024-12-04,银行ETF易方达,True,0.30135347332177925,0.0004546952864267817,0.043360221836373336
2024-12-11,人工智能ETF,False,0.0,,
2024-12-11,军工ETF,False,0.0,,
2024-12-11,创新药ETF,False,0.0,,
2024-12-11,半导体ETF,False,0.0,,
2024-12-11,恒生科技ETF,True,0.10243747230762658,0.0009259963815203387,0.0657422533361832
2024-12-11,房地产ETF,False,0.0,,
2024-12-11,旅游ETF,True,0.2842200024749972,0.0023726930684288216,0.18240652551254669
2024-12-11,机器人ETF嘉实,True,0.1874066101694005,0.003623650779176829,0.12027369052637957
2024-12-11,消费50ETF,False,0.0,,
2024-12-11,游戏ETF,True,0.1257592560728669,0.002118023122873236,0.08070969232122309
2024-12-11,电池ETF,False,0.0,,
2024-12-11,科创50ETF,False,0.0,,
2024-12-11,银行ETF易方达,True,0.30017665897510876,0.0017599436270936074,0.19264717798470546
2024-12-18,人工智能ETF,False,0.0,0.0004599502683792833,0.028233008797852104
2024-12-18,军工ETF,False,0.0,,
2024-12-18,创新药ETF,False,0.0,,
