Date,行业动量轮动策略,科创50ETF,行业等权重组合
2026-08-31,-0.19414124151262463,-0.2405788569121861,-0.09456506810448172
2026-09-01,-0.19508326378250523,-0.2562780063050448,-0.09838340101142057
2026-09-02,-0.20133883727221466,-0.2698556490231929,-0.10980768971825287
2026-09-03,-0.1977010726403941,-0.2719771556979036,-0.10805845001471592
2026-09-04,-0.18927483065328296,-0.2868277024208779,-0.10917561934586649
2026-09-07,-0.18663374986963774,-0.2711285530280193,-0.1026288849177575
2026-09-08,-0.18401834472388007,-0.28131178506663024,-0.10509928577336748
2026-09-09,-0.18649079137789565,-0.2855547984160515,-0.11250856475648442
2026-09-10,-0.18806416652136015,-0.29064641443535694,-0.12059107880345434
2026-09-11,-0.19222237225765898,-0.2991324411341996,-0.13156628765655604
2026-09-14,-0.1923347561964779,-0.31016427584269485,-0.13145072836497376
2026-09-15,-0.1948858433287005,-0.29955674246914166,-0.1354619486287738
2026-09-16,-0.19448571259093417,-0.2698556490231928,-0.1264270586673804
2026-09-17,-0.19395713712498697,-0.27494726504249833,-0.12750040876153956
2026-09-18,-0.18866274074612174,-0.25458080096527635,-0.11303894487586225
