Date,ETF,Selected,Weight,Momentum,AdjMomentum
2026-08-09,旅游ETF,True,0.23566627345683208,0.004090903889282982,0.27639953602764444
2026-08-09,机器人ETF嘉实,False,0.0,,
2026-08-09,消费50ETF,True,0.25376426805846636,0.004375061314491846,0.297625642069665
2026-08-09,游戏ETF,False,0.0,0.003993653983203338,0.13445611057144918
2026-08-09,电池ETF,False,0.0,0.0028491652452817704,0.1272312044069285
2026-08-09,科创50ETF,False,0.0,,
2026-08-09,银行ETF易方达,False,0.0,0.001366794957975076,0.09652966351176484
2026-08-16,人工智能ETF,False,0.0,0.001726971356292789,0.04830841304822595
2026-08-16,军工ETF,False,0.0,,
2026-08-16,创新药ETF,True,0.14913863587648254,0.0034337652224890602,0.15105081861730218
2026-08-16,半导体ETF,False,0.0,0.003989324980318227,0.09112198344700988
2026-08-16,恒生科技ETF,False,0.0,0.0006158148445902234,0.04112749447878352
2026-08-16,房地产ETF,True,0.23871320786074623,0.0037875920111464178,0.2417738720098743
2026-08-16,旅游ETF,False,0.0,0.0011734833095742637,0.08671052982702997
2026-08-16,机器人ETF嘉实,True,0.21559252151390904,0.0052107602149459534,0.21835674351624865
2026-08-16,消费50ETF,False,0.0,,
2026-08-16,游戏ETF,True,0.09999128544913148,0.002543644051204669,0.10127332486932944
2026-08-16,电池ETF,True,0.2965643492997307,0.0058634119763866345,0.30036675252637024
2026-08-16,科创50ETF,False,0.0,,
2026-08-16,银行ETF易方达,False,0.0,,
2026-08-23,人工智能ETF,False,0.0,,
2026-08-23,军工ETF,False,0.0,0.00024388251881448663,0.015388046655458404
2026-08-23,创新药ETF,False,0.0,,
2026-08-23,半导体ETF,False,0.0,,
2026-08-23,恒生科技ETF,False,0.0,,
2026-08-23,房地产ETF,True,0.3323077978545786,0.001958446315569412,0.1295982864857945
2026-08-23,旅游ETF,False,0.0,,
2026-08-23,机器人ETF嘉实,False,0.0,,
2026-08-23,消费50ETF,True,0.07691088545335903,0.00035007440758637044,0.029994839215968204
2026-08-23,游戏ETF,True,0.23635811637533072,0.0020726500415266303,0.09217841734986183
