Date,Stock,Selected,Weight,Momentum,AdjMomentum
2025-05-14,赤峰黄金,False,0.0,0.002203077214657773,0.04979472397901874
2025-05-14,长城军工,False,0.0,0.006688062715008996,0.32552389279770877
2025-05-21,中国人保,True,0.13870651629586261,0.008061578546775267,0.3285158741005737
2025-05-21,中芯国际,False,0.0,,
2025-05-21,中际旭创,True,0.11259819241183333,0.008900705043774566,0.26668028720018666
2025-05-21,农业银行,False,0.0,0.001654654261372468,0.12180802114967547
2025-05-21,北方稀土,False,0.0,0.0005050273571230556,0.029659106053473598
2025-05-21,天孚通信,False,0.0,,
2025-05-21,宁德时代,True,0.31027295569125646,0.011393512413915962,0.7348579862770448
2025-05-21,寒武纪,False,0.0,,
2025-05-21,工业富联,False,0.0,0.004433715071528554,0.22836293248534495
2025-05-21,建设银行,False,0.0,0.0009832722716882735,0.07484548403092793
2025-05-21,新华保险,False,0.0,0.002871915736681352,0.1359483831304104
2025-05-21,新易盛,True,0.2004324927327944,0.021879258581872302,0.47470917233493304
2025-05-21,比亚迪,False,0.0,,
2025-05-21,海光信息,False,0.0,,
2025-05-21,科创50ETF,False,0.0,,
2025-05-21,科大讯飞,False,0.0,0.002426585913807189,0.23402507947569928
2025-05-21,紫金矿业,False,0.0,0.002873175611557388,0.12175873390075818
2025-05-21,胜宏科技,False,0.0,,
2025-05-21,药明康德,True,0.2379898428682532,0.009827988483920701,0.5636609104229552
2025-05-21,贵州茅台,False,0.0,0.0005578979020282482,0.05323812563881077
2025-05-21,赣锋锂业,False,0.0,,
2025-05-21,赤峰黄金,False,0.0,5.575012525674827e-05,0.0014791305665013232
2025-05-21,长城军工,False,0.0,0.006105434690803957,0.2611344948133766
2025-05-28,中国人保,True,0.21551244570388764,0.007181242774634933,0.28886645735393535
2025-05-28,中芯国际,False,0.0,,
2025-05-28,中际旭创,False,0.0,0.004794601215787259,0.14044953987310374
2025-05-28,农业银行,False,0.0,,
2025-05-28,北方稀土,False,0.0,,
2025-05-28,天孚通信,False,0.0,,
2025-05-28,宁德时代,True,0.14301621847949317,0.0038107475069902976,0.19169467564342327
2025-05-28,寒武纪,False,0.0,,
2025-05-28,工业富联,False,0.0,0.0011777878036451916,0.06452146067196073
2025-05-28,建设银行,False,0.0,0.000335559120357426,0.028579162048023306
2025-05-28,新华保险,False,0.0,0.0009280053165325985,0.04296904425864011
2025-05-28,新易盛,True,0.2249111284193585,0.012177735148934998,0.3014641714717644
2025-05-28,比亚迪,False,0.0,,
2025-05-28,海光信息,False,0.0,,
2025-05-28,科创50ETF,False,0.0,,
2025-05-28,科大讯飞,False,0.0,7.441215852358463e-05,0.0072712500249195984
2025-05-28,紫金矿业,False,0.0,0.0011842952551822327,0.061176018771052554
2025-05-28,胜宏科技,False,0.0,,
2025-05-28,药明康德,True,0.219995431257782,0.0051053116113042585,0.2948753175433911
2025-05-28,贵州茅台,False,0.0,,
2025-05-28,赣锋锂业,False,0.0,,
2025-05-28,赤峰黄金,False,0.0,,
2025-05-28,长城军工,True,0.1965647761394787,0.006962942172793712,0.26346956593865195
2025-06-05,中国人保,True,0.17405229738726374,0.007155775487011601,0.29394096665494424
2025-06-05,中芯国际,False,0.0,,
2025-06-05,中际旭创,True,0.14904694369262034,0.009485558270276357,0.2517117174758977
2025-06-05,农业银行,False,0.0,0.001102214543402008,0.13852290105135395
2025-06-05,北方稀土,False,0.0,,
2025-06-05,天孚通信,False,0.0,,
2025-06-05,宁德时代,False,0.0,0.0029122839782001475,0.15619903791143538
2025-06-05,寒武纪,False,0.0,,
2025-06-05,工业富联,False,0.0,0.005762859523934616,0.2086973533041831
2025-06-05,建设银行,False,0.0,,
2025-06-05,新华保险,True,0.13788637682195146,0.005069250492487553,0.23286365937137074
2025-06-05,新易盛,True,0.28636947088085507,0.01966827939340371,0.4836231428987905
2025-06-05,比亚迪,False,0.0,,
2025-06-05,海光信息,False,0.0,,
2025-06-05,科创50ETF,False,0.0,,
2025-06-05,科大讯飞,False,0.0,0.0010460292242319147,0.07480645830102392
2025-06-05,紫金矿业,False,0.0,,
2025-06-05,胜宏科技,False,0.0,,
2025-06-05,药明康德,True,0.25264491121730936,0.006580401576710121,0.42666882620018
2025-06-05,贵州茅台,False,0.0,,
2025-06-05,赣锋锂业,False,0.0,0.001120325121057375,0.10340945502787442
2025-06-05,赤峰黄金,False,0.0,,
2025-06-05,长城军工,False,0.0,0.004854191885080583,0.19621217214758363
2025-06-12,中国人保,False,0.0,0.0015479935335522554,0.15308912581845968
2025-06-12,中芯国际,False,0.0,,
2025-06-12,中际旭创,True,0.19672071524990586,0.00895484774411492,0.27054765944378334
2025-06-12,农业银行,False,0.0,,
2025-06-12,北方稀土,False,0.0,0.002005957862933283,0.13867782789118385
2025-06-12,天孚通信,False,0.0,,
2025-06-12,宁德时代,False,0.0,,
2025-06-12,寒武纪,False,0.0,,
2025-06-12,工业富联,False,0.0,0.0033408363401716155,0.12818294660633828
2025-06-12,建设银行,False,0.0,,
2025-06-12,新华保险,False,0.0,0.002389366480499805,0.13833276672783038
2025-06-12,新易盛,True,0.2382780214847404,0.00931405448146036,0.3277009283323195
2025-06-12,比亚迪,False,0.0,,
2025-06-12,海光信息,False,0.0,,
2025-06-12,科创50ETF,False,0.0,,
2025-06-12,科大讯飞,False,0.0,0.0002829845510650686,0.020513808497650755
2025-06-12,紫金矿业,True,0.15524760689635486,0.004744238027318726,0.2135101868997371
2025-06-12,胜宏科技,False,0.0,,
2025-06-12,药明康德,True,0.27891322446215006,0.006663341306118403,0.383586039580493
2025-06-12,贵州茅台,False,0.0,,
2025-06-12,赣锋锂业,True,0.13084043190684874,0.002192817566508981,0.17994328949059968
2025-06-12,赤峰黄金,False,0.0,0.0029999718792109165,0.1289650290429439
2025-06-12,长城军工,False,0.0,,
2025-06-19,中国人保,False,0.0,0.0006966292352304781,0.05843480781762567
2025-06-19,中芯国际,False,0.0,,
